ID,Action
46813,allow
55287,allow
5200,drop
58385,allow
49075,deny
16635,allow
52676,allow
24098,allow
60108,allow
14188,allow
62771,deny
17316,allow
28817,deny
33477,deny
47783,allow
31890,allow
8617,drop
5221,deny
21568,allow
46198,allow
5499,allow
5618,deny
64209,drop
723,allow
16461,drop
63743,allow
9437,allow
62740,allow
40020,drop
64861,allow
2361,allow
53111,allow
60878,allow
50601,allow
17557,allow
19005,deny
3055,allow
39346,allow
6126,allow
45738,allow
39941,deny
3483,allow
14392,drop
43807,allow
31120,allow
55072,allow
64311,allow
12288,allow
45161,drop
12205,allow
52912,allow
52733,allow
52471,drop
18519,drop
24109,allow
12146,allow
33119,allow
25723,allow
61994,allow
37724,allow
33343,drop
46024,deny
2030,drop
679,drop
28221,allow
53544,deny
63235,allow
25503,allow
5562,allow
6813,drop
31740,drop
41838,drop
61527,allow
38532,allow
2827,drop
46050,drop
38538,allow
46751,allow
23974,deny
13475,allow
16451,drop
35840,allow
30347,allow
32398,allow
41515,allow
40699,allow
2733,drop
15382,deny
37000,drop
31392,allow
12599,allow
47044,deny
61745,drop
62165,allow
17271,allow
49079,drop
45954,deny
44035,drop
31448,allow
1168,allow
11417,deny
64487,allow
27570,allow
2746,drop
18011,drop
44753,drop
29978,drop
9182,drop
29018,allow
24720,deny
10823,allow
51493,allow
44629,allow
8543,allow
24960,allow
33951,allow
52587,drop
2496,allow
15038,allow
52913,allow
13190,allow
31141,allow
10730,allow
4044,allow
61010,drop
51951,allow
31678,allow
63971,drop
36757,allow
26844,drop
54467,allow
12875,allow
38005,allow
64255,allow
65306,allow
17856,allow
42319,allow
30887,allow
52646,allow
8110,allow
42313,allow
41343,deny
49319,allow
44932,allow
17837,allow
14046,drop
4059,allow
24753,deny
45666,allow
54535,deny
42197,allow
36366,allow
60514,allow
30573,allow
47392,allow
45476,allow
39938,drop
64481,allow
20914,allow
46442,drop
60453,allow
40603,drop
35944,allow
34739,drop
65247,allow
46716,allow
22844,deny
21981,allow
11972,deny
11334,allow
14877,deny
41662,allow
5911,allow
36252,allow
28384,deny
30343,allow
16088,allow
44543,allow
30395,drop
44873,deny
9344,allow
13628,drop
64571,deny
24251,allow
36458,allow
57930,allow
46635,deny
31133,allow
52178,drop
2929,drop
30393,drop
27202,allow
35382,deny
48865,allow
60204,drop
11798,allow
4954,allow
27763,allow
147,drop
21941,allow
30302,allow
11904,deny
15184,deny
51693,deny
5248,drop
28724,deny
52442,drop
13149,allow
27801,deny
14714,allow
29598,drop
22519,allow
29702,allow
1748,deny
38588,deny
49767,deny
25438,allow
1664,allow
1588,allow
32235,allow
14756,drop
33447,drop
58077,allow
15895,allow
2012,deny
19578,allow
15358,deny
14235,allow
22026,drop
22088,deny
41411,drop
37604,drop
2464,allow
18174,deny
60827,allow
36941,allow
40727,drop
45046,allow
12946,allow
62045,allow
30935,drop
52742,allow
41732,drop
35501,allow
11168,allow
64299,allow
62080,allow
8046,deny
63581,allow
38553,drop
18532,deny
28505,allow
40281,drop
46769,allow
51002,deny
27005,allow
60443,allow
21203,allow
33411,deny
45365,allow
7836,deny
22766,deny
31504,drop
6955,deny
30721,allow
58765,allow
1910,drop
55231,deny
34567,drop
30462,drop
30288,allow
32332,allow
38846,allow
12750,allow
5149,drop
37380,allow
51551,drop
2101,allow
37770,allow
7897,deny
56470,deny
18367,allow
27273,drop
49878,allow
52532,allow
43077,allow
61731,drop
52075,deny
25528,allow
45885,allow
3783,deny
47797,allow
2865,allow
62353,allow
56011,allow
22912,deny
47978,allow
17559,allow
33771,allow
40449,allow
13607,deny
28586,allow
51846,allow
4546,allow
52307,allow
62988,allow
48638,drop
11187,allow
18758,allow
53686,allow
34709,deny
27300,deny
59737,allow
41055,allow
48262,allow
36359,allow
31520,drop
49029,deny
63326,allow
7350,deny
36722,allow
60561,drop
19377,allow
31883,allow
3545,allow
19146,deny
64498,drop
46383,allow
45963,deny
51254,allow
10227,allow
44293,allow
38075,allow
19526,allow
42774,allow
2085,allow
45678,allow
1731,allow
18272,allow
60156,allow
6761,drop
50609,allow
22959,allow
47836,allow
21150,allow
29056,allow
36222,allow
46173,allow
35404,allow
60396,allow
1679,allow
3899,drop
8540,allow
23405,allow
43330,allow
15454,allow
18803,allow
33885,deny
45893,allow
16263,allow
46107,allow
5642,deny
5700,deny
64879,allow
40765,allow
36585,deny
60332,drop
18374,allow
23806,allow
34570,drop
20062,allow
50067,deny
15798,allow
46119,allow
4845,allow
49715,deny
51689,drop
35389,deny
6140,allow
51043,allow
2907,drop
13747,allow
21430,allow
21045,allow
37146,allow
26149,allow
14641,allow
60309,deny
64434,allow
9883,allow
42789,allow
52520,allow
4177,drop
28478,allow
49529,drop
2181,allow
54619,allow
35741,deny
20225,deny
14769,drop
815,allow
56538,allow
16703,allow
22662,allow
54080,allow
62124,allow
47657,allow
36879,allow
15698,allow
4818,allow
19906,allow
25027,allow
4925,allow
19327,allow
27578,allow
23889,allow
64759,allow
5029,allow
65094,drop
37535,drop
26803,allow
12495,drop
23982,deny
9532,allow
18968,allow
3111,allow
37921,allow
13448,allow
27811,deny
57804,drop
8213,allow
44147,drop
39567,allow
4918,allow
63080,drop
15906,drop
55575,allow
31222,allow
10718,allow
37467,allow
59701,allow
6163,allow
40655,allow
32036,allow
881,allow
43767,allow
7031,deny
17688,allow
46175,allow
30285,allow
54953,allow
51980,allow
58500,allow
39301,allow
50599,allow
12068,allow
27163,allow
35439,allow
23686,deny
39935,drop
26105,allow
13222,deny
20383,allow
48963,allow
55006,drop
46161,drop
46574,allow
62386,allow
41072,allow
45982,drop
58104,allow
19613,deny
34280,allow
55661,drop
38154,deny
27437,deny
37090,drop
55291,allow
23996,drop
10796,allow
38961,allow
16526,allow
58828,deny
47146,allow
43278,drop
56764,drop
17268,allow
41766,drop
24938,allow
48940,allow
1893,drop
26397,drop
39036,drop
39049,drop
8904,deny
62286,deny
16825,drop
31082,allow
46734,allow
47919,allow
53361,allow
10081,drop
42284,allow
27800,deny
7739,deny
54525,drop
31115,allow
50498,allow
5358,allow
16918,deny
50094,drop
28588,allow
7800,deny
35264,allow
20146,allow
44188,allow
16202,drop
19035,deny
46624,deny
25008,allow
30453,drop
16648,allow
2838,allow
9066,allow
26819,allow
10309,allow
54047,allow
58899,allow
49542,drop
58233,drop
26799,allow
55426,allow
20003,allow
64510,deny
49892,allow
15252,drop
31025,deny
3943,allow
22116,drop
20870,drop
13456,allow
21114,allow
20178,allow
16167,deny
31973,allow
32552,deny
8214,allow
28938,allow
53828,allow
30795,allow
45155,deny
28824,drop
18270,allow
38579,drop
51836,allow
30524,deny
9263,drop
4433,allow
48712,drop
40928,allow
50795,deny
54971,drop
46539,allow
22655,allow
18178,deny
19021,drop
50757,drop
56402,allow
54358,deny
31211,allow
55387,deny
32178,allow
62783,deny
51177,drop
2229,allow
8892,deny
52421,drop
50225,drop
64786,allow
3597,deny
54365,drop
17622,allow
36909,allow
19182,allow
8723,allow
10970,drop
31801,allow
18510,deny
62163,allow
3224,drop
46446,drop
64740,allow
50390,drop
19180,allow
43969,deny
49797,drop
54327,drop
503,allow
32258,deny
64963,deny
37144,allow
29376,allow
51327,deny
6827,drop
26031,allow
15484,allow
40038,deny
30716,allow
39578,allow
7470,deny
45908,allow
46437,deny
9044,allow
56987,allow
7819,deny
22082,drop
19438,allow
8680,allow
48105,allow
1378,drop
47567,drop
12818,allow
21213,allow
33152,allow
21901,allow
31103,allow
57003,allow
19908,allow
19853,deny
42465,allow
25304,drop
37296,allow
23673,drop
1751,deny
38628,deny
27132,allow
49971,allow
26915,drop
8632,allow
35823,allow
25006,allow
10046,drop
30770,allow
61786,allow
19586,drop
17314,allow
51237,allow
27387,allow
27083,allow
5329,allow
62119,allow
55763,allow
10543,allow
47923,allow
5494,allow
47640,drop
49303,allow
31188,drop
12392,drop
61734,allow
27385,allow
38614,drop
54974,drop
29991,drop
6317,drop
14244,allow
43673,drop
31433,allow
1766,deny
7263,deny
29595,deny
27819,deny
48642,drop
53974,deny
41278,allow
49789,deny
18210,allow
47849,allow
28771,deny
11030,allow
31454,allow
25433,drop
45569,drop
31320,allow
46987,deny
6450,deny
24201,allow
31432,allow
45077,allow
1256,allow
22788,deny
10386,deny
26135,allow
36771,allow
23219,deny
6714,drop
2650,deny
42117,drop
64264,allow
18209,allow
23730,allow
30382,allow
9998,deny
15858,allow
55384,allow
60643,drop
35468,deny
60179,deny
44160,drop
7377,deny
65146,deny
31557,deny
37019,deny
9619,drop
2141,allow
18341,allow
43275,drop
11315,allow
55283,allow
35646,allow
42502,drop
60232,deny
19481,allow
14549,allow
26698,allow
17800,allow
28511,allow
45,allow
59170,deny
52961,allow
23299,drop
30373,allow
35494,allow
4191,deny
4512,allow
32093,drop
48859,allow
14493,allow
43178,drop
41517,allow
8844,deny
11202,allow
33537,allow
47114,allow
23791,allow
43782,allow
26881,deny
57864,drop
30247,allow
6462,deny
29758,allow
54106,allow
2270,drop
35750,drop
23679,deny
27431,drop
56428,allow
18456,drop
63967,deny
17248,allow
22607,allow
31639,allow
39371,allow
23632,drop
23141,drop
32096,deny
52436,drop
2004,drop
26494,deny
22075,deny
58199,allow
26155,allow
37050,drop
51893,deny
22524,allow
8194,allow
9427,allow
22382,drop
14751,deny
26630,allow
6623,allow
47720,allow
48446,allow
38519,allow
41140,allow
62653,allow
28155,allow
38062,deny
61203,allow
51940,allow
31735,drop
29385,allow
35125,allow
12135,allow
64153,drop
19269,deny
27712,deny
32423,allow
11646,allow
12357,allow
14718,allow
41152,allow
50607,allow
52792,deny
54385,deny
18246,allow
42469,deny
50567,allow
26321,allow
1293,drop
21810,allow
61700,deny
18008,drop
32303,allow
60705,allow
18203,allow
61857,allow
29506,allow
41918,drop
56129,allow
35478,allow
39656,deny
39317,allow
57383,deny
16227,allow
40,allow
57883,drop
42578,allow
52257,drop
2199,allow
20566,allow
15961,drop
38821,allow
3576,allow
61809,allow
38604,deny
16175,deny
42757,allow
43079,allow
47598,drop
20212,drop
49244,allow
42090,drop
60597,deny
51286,allow
9660,deny
36551,drop
37243,allow
18138,allow
41488,allow
58443,allow
29179,deny
33456,drop
65420,drop
39407,deny
49848,allow
28739,drop
28074,drop
60736,deny
57954,allow
35112,allow
28524,allow
53701,allow
33083,allow
60985,allow
22794,deny
20719,deny
33307,allow
32259,deny
28236,allow
14648,allow
64043,allow
49709,deny
43608,deny
59937,drop
19837,allow
7566,allow
62550,allow
46435,deny
36431,allow
31312,allow
54239,allow
15660,allow
18361,allow
16906,deny
58394,allow
33748,allow
17927,deny
22999,allow
26792,allow
6967,drop
58845,allow
28416,deny
59819,deny
3043,allow
44517,drop
57487,allow
38334,allow
2120,allow
32767,allow
22981,allow
34544,deny
53415,allow
46747,allow
41331,deny
23541,drop
16940,drop
31378,allow
14667,allow
22138,drop
26068,allow
47126,allow
56809,deny
13465,allow
62917,allow
28950,deny
16254,allow
3018,allow
5646,deny
52536,allow
31562,deny
1377,allow
5138,drop
21989,allow
50224,drop
25238,allow
32429,allow
41314,allow
54822,allow
18304,allow
37782,allow
8137,allow
40694,drop
30547,allow
51821,deny
26707,allow
500,allow
37341,allow
49299,allow
11155,allow
36995,deny
14051,deny
53738,drop
17866,allow
32015,allow
40704,drop
18838,allow
577,drop
45679,allow
28153,allow
55367,allow
299,allow
1112,allow
62781,drop
57076,allow
10757,allow
52604,allow
47531,deny
2837,allow
59213,allow
51788,drop
60550,drop
53680,drop
15269,drop
13690,drop
65099,drop
23346,allow
11319,allow
59092,drop
12437,deny
25668,allow
933,allow
11664,allow
25624,allow
25499,allow
37430,allow
38171,allow
40958,allow
47055,drop
44295,allow
17858,allow
14170,allow
15922,deny
35232,allow
59139,drop
47127,allow
631,drop
32448,allow
6640,allow
9593,drop
11602,allow
6743,deny
48100,drop
51671,deny
37972,allow
33193,allow
23390,allow
18890,allow
33050,allow
35822,allow
28326,allow
31057,drop
47415,allow
27513,allow
3678,drop
64325,drop
35922,drop
43442,allow
13246,drop
10316,allow
44178,allow
4139,drop
35570,allow
14972,deny
63409,allow
2814,drop
51126,allow
2399,allow
46160,deny
21345,drop
23882,allow
46308,allow
11786,allow
57159,allow
45043,allow
18801,allow
8940,allow
47469,allow
21856,drop
22778,drop
64635,drop
20082,allow
63728,allow
49117,allow
17151,allow
4968,allow
29089,deny
30912,allow
61497,allow
14058,deny
52077,deny
30487,deny
42178,deny
6984,deny
36509,drop
5610,deny
27674,drop
12021,allow
47143,allow
6116,drop
11128,allow
38856,allow
16068,allow
4941,allow
35354,deny
14018,deny
51561,allow
49290,allow
20686,allow
48831,deny
45249,allow
46660,allow
41886,allow
22338,allow
33681,allow
25398,drop
65401,drop
31002,drop
24382,deny
12242,allow
8658,allow
35140,allow
26368,allow
30936,drop
19100,drop
32004,allow
51810,drop
56480,allow
39674,allow
32784,allow
35498,allow
23842,allow
59858,drop
32263,deny
54045,allow
61582,allow
26290,allow
36404,allow
46827,allow
44335,deny
35003,drop
55580,allow
42535,deny
33421,deny
24554,allow
61557,allow
59799,allow
18316,allow
44227,allow
38524,allow
36286,allow
7274,deny
16671,allow
55299,allow
16322,allow
17872,allow
28013,drop
51160,allow
47390,allow
39434,drop
34414,allow
65309,allow
11544,drop
3711,drop
52574,deny
38437,allow
28386,drop
9784,deny
30526,drop
48055,deny
37686,allow
37176,allow
14276,allow
15288,deny
56178,allow
57790,deny
58040,allow
56021,allow
34045,allow
54000,deny
35387,deny
50411,allow
18684,allow
9300,allow
3081,allow
28987,allow
51328,drop
9323,allow
35139,allow
60079,allow
16821,deny
6453,deny
45871,allow
26404,drop
3949,allow
54513,allow
28496,allow
18701,allow
62317,allow
25106,allow
102,allow
8877,drop
15814,allow
55664,deny
4054,allow
28506,allow
58850,allow
17128,allow
23838,allow
65437,drop
36402,allow
30834,allow
17674,allow
10556,allow
18250,allow
58011,allow
17226,allow
5174,drop
15849,allow
3918,allow
36077,allow
40604,drop
3053,allow
61277,drop
6185,allow
18071,drop
23239,deny
22376,deny
40332,allow
21139,allow
60664,deny
8900,drop
35801,drop
938,allow
7380,deny
26300,allow
27490,allow
31786,deny
2772,drop
36127,drop
62231,drop
24233,allow
60837,allow
27121,allow
13256,drop
33755,allow
18992,drop
42949,drop
30135,allow
36530,drop
25353,drop
38020,allow
13376,allow
31421,allow
45988,drop
8,allow
58898,allow
48217,allow
49616,allow
19732,allow
33822,deny
42473,deny
23807,allow
48435,allow
42195,deny
38612,drop
29097,deny
44439,drop
15608,drop
52472,deny
23558,deny
34836,allow
64379,allow
53416,allow
979,drop
48170,drop
5489,allow
4843,allow
49658,allow
16858,deny
3933,allow
23735,allow
28691,allow
24383,deny
43950,deny
8607,allow
50427,drop
39179,allow
14124,allow
33741,allow
5186,deny
38315,allow
29238,allow
12822,allow
10766,allow
52372,deny
54944,deny
25325,deny
36745,deny
42532,drop
42131,drop
45152,drop
29612,allow
38567,deny
17358,deny
20781,deny
43486,allow
44081,drop
43054,allow
60188,drop
45551,deny
54868,drop
12922,allow
6934,allow
11,allow
41917,allow
14905,allow
36082,allow
40140,allow
63707,allow
2938,deny
51702,drop
22011,drop
61603,allow
30046,deny
13120,drop
49791,deny
39550,drop
27665,drop
1883,drop
51614,allow
4963,allow
1768,drop
10761,allow
29221,deny
26219,allow
37603,drop
